anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,,劇場版 銀魂 完結篇 万事屋よ永遠なれ,"Gintama: The Final Chapter - Be Forever Yorozuya, Gintama Movie 2",https://myanimelist.cdn-dena.com/images/anime/10/51723.jpg,Movie,Manga,1,Finished Airing,FALSE,"Jul 6, 2013","{'from': '2013-07-06', 'to': '2013-07-06'}",1 hr. 50 min.,PG-13 - Teens 13 or older,9.04,61010,11,826,105458,1395,,,,"{'Adaptation': [{'mal_id': 91209, 'type': 'manga', 'url': 'https://myanimelist.net/manga/91209/Gekijouban_Gintama__Kanketsu-hen_-_Yorozuya_yo_Eien_Nare', 'title': 'Gekijouban Gintama: Kanketsu-hen - Yorozuya yo Eien Nare'}], 'Parent story': [{'mal_id': 918, 'type': 'anime', 'url': 'https://myanimelist.net/anime/918/Gintama', 'title': 'Gintama'}], 'Character': [{'mal_id': 19261, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19261/Gintama_x_Mameshiba', 'title': 'Gintama x Mameshiba'}], 'Sequel': [{'mal_id': 28977, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28977/Gintama°', 'title': 'Gintama°'}]}","TV Tokyo, Aniplex, Dentsu, Bandai, Warner Bros., Shueisha",,Sunrise,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",[],"['#1: ""Genjou Destruction (現状ディストラクション)"" by SPYAIR', '#2: ""Pray"" by Tommy heavenly6']"
28851,Koe no Katachi,A Silent Voice,聲の形,"The Shape of Voice, A Silent Voice: The Movie",https://myanimelist.cdn-dena.com/images/anime/3/80136.jpg,Movie,Manga,1,Finished Airing,FALSE,"Sep 17, 2016","{'from': '2016-09-17', 'to': '2016-09-17'}",2 hr. 10 min.,PG-13 - Teens 13 or older,9.04,296261,12,77,511915,19815,,,,"{'Adaptation': [{'mal_id': 56805, 'type': 'manga', 'url': 'https://myanimelist.net/manga/56805/Koe_no_Katachi', 'title': 'Koe no Katachi'}], 'Other': [{'mal_id': 35565, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35565/Speed_of_Youth', 'title': 'Speed of Youth'}, {'mal_id': 35566, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35566/Koi_wo_Shita_no_wa', 'title': 'Koi wo Shita no wa'}]}","Shochiku, Pony Canyon, Kodansha, ABC Animation, Quaras",NYAV Post,Kyoto Animation,"Drama, School, Shounen","['""My Generation (マイ・ジェネレーション)"" by The Who']","['""Koi wo Shita no wa (恋をしたのは)"" by aiko']"
34096,Gintama.,Gintama Season 5,銀魂。,Gintama (2017),https://myanimelist.cdn-dena.com/images/anime/3/83528.jpg,TV,Manga,12,Finished Airing,FALSE,"Jan 9, 2017 to Mar 27, 2017","{'from': '2017-01-09', 'to': '2017-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,9.02,40441,13,934,91695,1237,,Winter 2017,Mondays at 01:35 (JST),"{'Adaptation': [{'mal_id': 44, 'type': 'manga', 'url': 'https://myanimelist.net/manga/44/Gintama', 'title': 'Gintama'}], 'Prequel': [{'mal_id': 28977, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28977/Gintama°', 'title': 'Gintama°'}], 'Sequel': [{'mal_id': 35843, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35843/Gintama__Porori-hen', 'title': 'Gintama.: Porori-hen'}]}","TV Tokyo, Aniplex, Dentsu, Shueisha",,Bandai Namco Pictures,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen","['#1: ""Kagerou (カゲロウ)"" by ЯeaL (eps 1-11)', '#2: ""SILVER"" by RIZE (ep 12)', '#R1: ""Kyou mo Sakura Mau Akatsuki ni (今日もサクラ舞う暁に)"" by CHiCO with HoneyWorks']","['#1: ""SILVER"" by RIZE (eps 1-11)', '#2: ""Kagerou (カゲロウ)"" by ЯeaL (ep 12)', '#R1: ""We Gotta Fight"" by XY']"
35247,Owarimonogatari 2nd Season,Owarimonogatari Second Season,終物語,End Story 2nd Season,https://myanimelist.cdn-dena.com/images/anime/6/87322.jpg,TV,Light novel,7,Finished Airing,FALSE,"Aug 12, 2017 to Aug 13, 2017","{'from': '2017-08-12', 'to': '2017-08-13'}",22 min. per ep.,R - 17+ (violence & profanity),9.02,42842,13,762,113928,2432,,Summer 2017,Not scheduled once per week,"{'Adaptation': [{'mal_id': 44227, 'type': 'manga', 'url': 'https://myanimelist.net/manga/44227/Monogatari_Series__Final_Season', 'title': 'Monogatari Series: Final Season'}], 'Prequel': [{'mal_id': 31181, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31181/Owarimonogatari', 'title': 'Owarimonogatari'}, {'mal_id': 32268, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32268/Koyomimonogatari', 'title': 'Koyomimonogatari'}], 'Summary': [{'mal_id': 36796, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36796/Owarimonogatari_2nd_Season_Recaps', 'title': 'Owarimonogatari 2nd Season Recaps'}], 'Sequel': [{'mal_id': 36999, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36999/Zoku_Owarimonogatari', 'title': 'Zoku Owarimonogatari'}]}","Aniplex, Kodansha",Aniplex of America,Shaft,"Comedy, Mystery, Supernatural, Vampire","['#1: ""terminal terminal"" by Mayoi Hachikuji (Emiri Katou) (TV: ep 1, BD/DVD: eps 1-2)', '#2: ""dreamy date drive"" by Hitagi Senjougahara (Chiwa Saito) (BD/DVD: eps 3-4)', '#3: ""dark cherry mystery"" by Ougi Oshino (Kaori Mizuhashi) (TV: ep 5, BD/DVD: eps 5-7)']","['""SHIORI"" by ClariS']"
4181,Clannad: After Story,Clannad ~After Story~,CLANNAD〜AFTER STORY〜 クラナド アフターストーリー,,https://myanimelist.cdn-dena.com/images/anime/13/24647.jpg,TV,Visual novel,24,Finished Airing,FALSE,"Oct 3, 2008 to Mar 27, 2009","{'from': '2008-10-03', 'to': '2009-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,9.01,363239,14,55,607387,47380,,Fall 2008,Fridays at 01:59 (JST),"{'Alternative version': [{'mal_id': 1723, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1723/Clannad_Movie', 'title': 'Clannad Movie'}], 'Prequel': [{'mal_id': 2167, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2167/Clannad', 'title': 'Clannad'}], 'Alternative setting': [{'mal_id': 6351, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6351/Clannad__After_Story_-_Mou_Hitotsu_no_Sekai_Kyou-hen', 'title': 'Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen'}]}","Pony Canyon, TBS, Rakuonsha, Animation Do",Sentai Filmworks,Kyoto Animation,"Slice of Life, Comedy, Supernatural, Drama, Romance","['""Toki wo Kizamu Uta (時を刻む唄)"" by Lia']","['#1: ""TORCH"" by Lia (eps 1-21)', '#2: ""Chiisana Te no Hira (小さなてのひら)"" by riya (ep 22)']"
918,Gintama,Gintama,銀魂,"Gin Tama, Silver Soul, Yorinuki Gintama-san",https://myanimelist.cdn-dena.com/images/anime/2/10038.jpg,TV,Manga,201,Finished Airing,FALSE,"Apr 4, 2006 to Mar 25, 2010","{'from': '2006-04-04', 'to': '2010-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,9.01,141830,15,95,459031,33781,"Several games based on Gintama have been released on a variety of platforms such as the Sony PlayStation 2, PlayStation Portable and Nintendo DS. Characters from the series have also appeared in Weekly Shounen Jump&#039;s crossover titles such as Jump Super Stars and Jump Ultimate Stars.The series received high-definition reruns of older episodes by TV Tokyo from April 5, 2010 till March 28, 2011 under the name Yorinuki Gintama-san which included 51 selected episodes as well as 4 new Openings and Endings. Sentai Filmworks licensed and released only the first 49 episodes of Gintama, along with the first movie; in 2016, Crunchyroll gained the license and plans to release the entire series dubbed/subtitled at some point in the future.",Spring 2006,Thursdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 44, 'type': 'manga', 'url': 'https://myanimelist.net/manga/44/Gintama', 'title': 'Gintama'}], 'Side story': [{'mal_id': 2951, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2951/Gintama__Nanigoto_mo_Saiyo_ga_Kanjin_nano_de_Tasho_Senobisuru_Kurai_ga_Choudoyoi', 'title': 'Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi'}, {'mal_id': 6945, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6945/Gintama__Shiroyasha_Koutan', 'title': 'Gintama: Shiroyasha Koutan'}, {'mal_id': 10643, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10643/Gintama__Dai_Hanseikai', 'title': 'Gintama: Dai Hanseikai'}, {'mal_id': 25313, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25313/Gintama__Futon_ni_Haitte_kara_Buki_Nokoshi_ni_Kizuite_Neru_ni_Nerenai_Toki_mo_Aru', 'title': 'Gintama&#039;: Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru'}, {'mal_id': 32122, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32122/Gintama°__Umai-mono_wa_Atomawashi_ni_Suru_to_Yokodorisareru_kara_Yappari_Saki_ni_Kue', 'title': 'Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue'}], 'Alternative version': [{'mal_id': 7472, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7472/Gintama_Movie_1__Shinyaku_Benizakura-hen', 'title': 'Gintama Movie 1: Shinyaku Benizakura-hen'}, {'mal_id': 21899, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21899/Gintama__Yorinuki_Gintama-san_on_Theater_2D', 'title': 'Gintama: Yorinuki Gintama-san on Theater 2D'}], 'Sequel': [{'mal_id': 9969, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9969/Gintama', 'title': 'Gintama&#039;'}], 'Other': [{'mal_id': 15335, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15335/Gintama_Movie_2__Kanketsu-hen_-_Yorozuya_yo_Eien_Nare', 'title': 'Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare'}, {'mal_id': 19261, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19261/Gintama_x_Mameshiba', 'title': 'Gintama x Mameshiba'}]}","TV Tokyo, Aniplex, Dentsu, Trinity Sound, Audio Highs, Miracle Robo, Shueisha","Sentai Filmworks, Crunchyroll",Sunrise,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen","['#01: ""Pray"" by Tommy heavenly6 (eps 1-24)', '#02: ""Tooi Nioi (遠い匂い)"" by YO-KING (eps 25-49)', '#03: ""Giniro no Sora (銀色の空)"" by redballoon (eps 50-75)', '#04: ""Kasanaru Kage (かさなる影)"" by Hearts Grow (eps 76-99)', '#05: ""DONTEN (曇天)"" by DOES (eps 100-125)', '#06: ""Anata MAGIC (アナタMAGIC)"" by monobright (eps 126-150)', '#07: ""Stairway Generation"" by Base Ball Bear (eps 151-176)', '#08: ""Light Infection"" by Prague (eps 177-201)', '#R1: ""Bakuchi Dancer (バクチ・ダンサー)"" by DOES (Yorinuki Gintama-san eps 1-9)', '#R2: ""Kaze no Gotoku (風のごとく)"" by Inoue Joe (Yorinuki Gintama-san eps 10-26)', '#R3: ""Kanousei Girl (可能性ガール)"" by Chiaki Kuriyama (Yorinuki Gintama-san eps 27-39)', '#R4: ""Katoniago (カートニアゴ )"" by FLiP (Yorinuki Gintama-san eps 40-51)']","['#01: ""Fuusen Gum"" by Captain Straydum (eps 1-13)', '#02: ""MR.RAINDROP"" by amplified (eps 14-24)', '#03: ""Yuki no Tsubasa"" by redballoon (eps 25-37)', '#04: ""Candy Line"" by Hitomi Takahashi (eps 38-49)', '#05: ""Shura"" by DOES (eps 50-62)', '#06: ""Kiseki"" by Snowkel (eps 63-75)', '#07: ""SIGNAL"" by KELUN (eps 76-87)', '#08: ""Speed of Flow"" by The Rodeo Carburettor (eps 88-99)', '#09: ""Sanagi"" by POSSIBILITY (eps 100-112)', '#10: ""This World is yours"" by plingmin (eps 113-125)', '#11: ""Ai, Ai, Ai"" by GHOSTNOTE (eps 126-138)', '#12: ""Kagayaita"" by SHIGI (eps 139-150)', '#13: ""Asa Answer"" by PENGIN (eps 151-163)', '#14: ""Wo Ai Ni"" by Hitomi Takahashi feat. Beat Crusaders (eps 164-176)', '#15: ""Wonderful Days"" by ONE☆DRAFT (eps 177-189)', '#16: ""SAYONARA no Sora"" by Qwai (eps 190-201)', '#R1: ""Bokutachi no Kisetsu"" by DOES (Yorinuki Gintama-san eps 1-9)', '#R2: ""Wave"" by Vijandeux (Yorinuki Gintama-san eps 10-26)', '#R3: ""In My Life"" by AZU (Yorinuki Gintama-san eps 27-39)', '#R4: ""Sakurane"" by Piko (Yorinuki Gintama-san eps 40-51)']"
32935,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,Haikyu!! 3rd Season,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,Haikyuu!! Third Season,https://myanimelist.cdn-dena.com/images/anime/7/81992.jpg,TV,Manga,10,Finished Airing,FALSE,"Oct 8, 2016 to Dec 10, 2016","{'from': '2016-10-08', 'to': '2016-12-10'}",24 min. per ep.,PG-13 - Teens 13 or older,8.99,157934,17,274,252062,4154,,Fall 2016,Saturdays at 01:55 (JST),"{'Adaptation': [{'mal_id': 35243, 'type': 'manga', 'url': 'https://myanimelist.net/manga/35243/Haikyuu', 'title': 'Haikyuu!!'}], 'Prequel': [{'mal_id': 28891, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28891/Haikyuu_Second_Season', 'title': 'Haikyuu!! Second Season'}], 'Summary': [{'mal_id': 35111, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35111/Haikyuu_Movie_4__Concept_no_Tatakai', 'title': 'Haikyuu!! Movie 4: Concept no Tatakai'}, {'mal_id': 35321, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35321/Haikyuu__Tokushuu_Haru-kou_Volley_ni_Kaketa_Seishun', 'title': 'Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun'}]}","TOHO animation, Shueisha",Sentai Filmworks,Production I.G,"Comedy, Sports, Drama, School, Shounen","['""Hikari Are (ヒカリアレ)"" by BURNOUT SYNDROMES']","['""Mashi Mashi (マシ・マシ)"" by NICO Touches the Walls']"
2904,Code Geass: Hangyaku no Lelouch R2,Code Geass: Lelouch of the Rebellion R2,コードギアス 反逆のルルーシュ 続編,"Code Geass: Hangyaku no Lelouch 2nd Season, Code Geass: Hangyaku no Lelouch Second Season",https://myanimelist.cdn-dena.com/images/anime/4/9391.jpg,TV,Original,25,Finished Airing,FALSE,"Apr 6, 2008 to Sep 28, 2008","{'from': '2008-04-06', 'to': '2008-09-28'}",24 min. per ep.,R - 17+ (violence & profanity),8.95,543904,18,22,791396,44230,"Code Geass: Hangyaku no Lelouch R2 is an original anime series by Sunrise animation studio with original character designs by the all-female Japanese manga artist group CLAMP. Manga and light novels based off the show have been published by Kadokawa Shoten. The show has sold millions of DVDs and Blu-ray volumes and is extremely popular in both Japan and North America. The show is known for its multi-genre appeal and for its diverse cast of characters who face many moral dilemmas over the course of the series.The series won: ""The Best TV Animation"" award at the thirteenth Animation Kobe event in 2008, and ""The Most Popular Anime"" award at the Animage &#039;s 30th Annual Anime Grand Prix.",Spring 2008,Sundays at 17:00 (JST),"{'Adaptation': [{'mal_id': 1528, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1528/Code_Geass__Hangyaku_no_Lelouch', 'title': 'Code Geass: Hangyaku no Lelouch'}, {'mal_id': 107645, 'type': 'manga', 'url': 'https://myanimelist.net/manga/107645/Code_Geass__Hangyaku_no_Lelouch_R2', 'title': 'Code Geass: Hangyaku no Lelouch R2'}], 'Prequel': [{'mal_id': 1575, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1575/Code_Geass__Hangyaku_no_Lelouch', 'title': 'Code Geass: Hangyaku no Lelouch'}], 'Side story': [{'mal_id': 5163, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5163/Code_Geass__Hangyaku_no_Lelouch_R2_Picture_Drama', 'title': 'Code Geass: Hangyaku no Lelouch R2 Picture Drama'}, {'mal_id': 8728, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8728/Code_Geass__Hangyaku_no_Lelouch_-_Kiseki_no_Birthday_Picture_Drama', 'title': 'Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama'}, {'mal_id': 9591, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9591/Code_Geass__Hangyaku_no_Lelouch_R2_Flash_Specials', 'title': 'Code Geass: Hangyaku no Lelouch R2 Flash Specials'}, {'mal_id': 33156, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33156/Code_Geass__Hangyaku_no_Lelouch_R2_Picture_Drama_-_Last_Moratorium', 'title': 'Code Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratorium'}], 'Summary': [{'mal_id': 6768, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6768/Code_Geass__Hangyaku_no_Lelouch_R2_Special_Edition_Zero_Requiem', 'title': 'Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem'}], 'Sequel': [{'mal_id': 34437, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34437/Code_Geass__Fukkatsu_no_Lelouch', 'title': 'Code Geass: Fukkatsu no Lelouch'}], 'Alternative version': [{'mal_id': 34439, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34439/Code_Geass__Hangyaku_no_Lelouch_II_-_Handou', 'title': 'Code Geass: Hangyaku no Lelouch II - Handou'}, {'mal_id': 34440, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34440/Code_Geass__Hangyaku_no_Lelouch_III_-_Oudou', 'title': 'Code Geass: Hangyaku no Lelouch III - Oudou'}]}","Bandai Visual, Mainichi Broadcasting System, Bandai, Bandai Namco Entertainment, Hakuhodo DY Media Partners","Funimation, Bandai Entertainment",Sunrise,"Action, Military, Sci-Fi, Super Power, Drama, Mecha","['#1: ""02~O-Two~ (02~ｵｰ･ﾂｰ~)"" by Orange Range (eps 1-12)', '#2: ""WORLD END"" by FLOW (eps 13-25)']","['#1: ""Shiawase Neiro (ｼｱﾜｾﾈｲﾛ)"" by Orange Range (eps 1-12)', '#2: ""Waga Routashi Aku no Hana (わが﨟たし悪の華)"" by ALI PROJECT (eps 13-25)']"
199,Sen to Chihiro no Kamikakushi,Spirited Away,千と千尋の神隠し,Sen and Chihiro&#039;s Spiriting Away,https://myanimelist.cdn-dena.com/images/anime/6/79597.jpg,Movie,Original,1,Finished Airing,FALSE,"Jul 20, 2001","{'from': '2001-07-20', 'to': '2001-07-20'}",2 hr. 5 min.,PG - Children,8.92,498602,19,39,705769,15412,"Sen to Chihiro no Kamikakushi is the highest grossing film in Japanese history, with a total of ￥30.4 billion from Japanese box office sales alone. It is also the most successful film to debut from Japan, with a total of $289 million worldwide. This critically acclaimed film has won numerous awards, including the Academy Award, more commonly known as ""Oscar"", for Best Animated Feature at the 75th Academy Awards in 2003, as well as the Golden Bear at the 2002 Berlin International Film Festival (alongside Bloody Sunday). It is also among the top ten in the British Film Institute&#039;s list of the ""50 films you should see by the age of 14"". The English version of Sen to Chihiro no Kamikakushi was dubbed by Walt Disney Pictures and premiered in 2002. The film was released on DVD and VHS formats in North America by Buena Vista Home Entertainment in 2003.",,,[],Toho,"Walt Disney Studios, GKIDS",Studio Ghibli,"Adventure, Supernatural, Drama","['""Day of the River/Ano hi no kawa"" by Joe Hisaishi']","['""Itsumo Nando demo (Always with Me)"" by Yumi Kimura']"
34599,Made in Abyss,Made in Abyss,メイドインアビス,,https://myanimelist.cdn-dena.com/images/anime/1922/91900.jpg,TV,Web manga,13,Finished Airing,FALSE,"Jul 7, 2017 to Sep 29, 2017","{'from': '2017-07-07', 'to': '2017-09-29'}",25 min. per ep.,R - 17+ (violence & profanity),8.91,166905,20,178,326011,11817,,Summer 2017,Fridays at 21:30 (JST),"{'Adaptation': [{'mal_id': 91941, 'type': 'manga', 'url': 'https://myanimelist.net/manga/91941/Made_in_Abyss', 'title': 'Made in Abyss'}], 'Sequel': [{'mal_id': 36862, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36862/Made_in_Abyss_2nd_Season', 'title': 'Made in Abyss 2nd Season'}], 'Summary': [{'mal_id': 37514, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37514/Made_in_Abyss_Movie_1__Tabidachi_no_Yoake', 'title': 'Made in Abyss Movie 1: Tabidachi no Yoake'}, {'mal_id': 37515, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37515/Made_in_Abyss_Movie_2__Hourou_suru_Tasogare', 'title': 'Made in Abyss Movie 2: Hourou suru Tasogare'}]}","Media Factory, AT-X, Takeshobo, Sony Music Communications, Kadokawa Media House, Cygames, Kanetsu Co., LTD.",Sentai Filmworks,Kinema Citrus,"Sci-Fi, Adventure, Mystery, Drama, Fantasy","['""Deep in Abyss"" by Riko (Miyu Tomita) and Regu (Mariya Ise)']","['#1: ""Tabi no Hidarite, Saihate no Migite (旅の左手、最果ての右手)"" by Riko (Miyu Tomita) and Regu (Mariya Ise) (eps 2-9)', '#2: ""Tabi no Hidarite, Saihate no Migite (旅の左手、最果ての右手)"" by Riko (Miyu Tomita), Regu (Mariya Ise), and Nanachi (Shiori Izawa) (eps 10-12)']"
23273,Shigatsu wa Kimi no Uso,Your Lie in April,四月は君の嘘,,https://myanimelist.cdn-dena.com/images/anime/3/67177.jpg,TV,Manga,22,Finished Airing,FALSE,"Oct 10, 2014 to Mar 20, 2015","{'from': '2014-10-10', 'to': '2015-03-20'}",22 min. per ep.,PG-13 - Teens 13 or older,8.88,413527,21,37,717655,39664,Winner in the anime division of the 2016 Sugoi Japan&reg; Awards.,Fall 2014,Fridays at 01:20 (JST),"{'Adaptation': [{'mal_id': 37707, 'type': 'manga', 'url': 'https://myanimelist.net/manga/37707/Shigatsu_wa_Kimi_no_Uso', 'title': 'Shigatsu wa Kimi no Uso'}], 'Prequel': [{'mal_id': 28069, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28069/Shigatsu_wa_Kimi_no_Uso__Moments', 'title': 'Shigatsu wa Kimi no Uso: Moments'}]}","Aniplex, Dentsu, Kodansha, Fuji TV, Kyoraku Industrial Holdings",Aniplex of America,A-1 Pictures,"Drama, Music, Romance, School, Shounen","['#1: ""Hikaru nara (光るなら)"" by Goose house (eps 1-11)', '#2: ""Nanairo Symphony (七色シンフォニー)"" by Coala Mode. (コアラモード.) (eps 12-22)']","['#1: ""Kirameki (キラメキ)"" by wacci (eps 1-11)', '#2: ""Orange (オレンジ)"" by 7!! (eps 12-21)', '#3: ""Orange (オレンジ) (Acoustic Ver.)"" by 7!! (ep 22)']"
28891,Haikyuu!! Second Season,Haikyu!! 2nd Season,ハイキュー!! セカンドシーズン,Haikyuu!! Second Season,https://myanimelist.cdn-dena.com/images/anime/9/76662.jpg,TV,Manga,25,Finished Airing,FALSE,"Oct 4, 2015 to Mar 27, 2016","{'from': '2015-10-04', 'to': '2016-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,8.87,205597,22,171,333808,6571,"Haikyuu!! Second Season is the sequel to the first anime adaptation of the ongoing manga of the same name, Haikyuu!!, which was ranked in 4th place in Honya Club&#039;s prestigious &#039;Zenkoku Shotenin ga Eranda Osusume Comic&#039; ranking in 2013. Sentai Filmworks has announced their exclusive licensing rights for digital and home release in North America.",Fall 2015,Sundays at 02:58 (JST),"{'Adaptation': [{'mal_id': 35243, 'type': 'manga', 'url': 'https://myanimelist.net/manga/35243/Haikyuu', 'title': 'Haikyuu!!'}], 'Prequel': [{'mal_id': 20583, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20583/Haikyuu', 'title': 'Haikyuu!!'}], 'Sequel': [{'mal_id': 32935, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32935/Haikyuu__Karasuno_Koukou_VS_Shiratorizawa_Gakuen_Koukou', 'title': 'Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou'}], 'Summary': [{'mal_id': 35110, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35110/Haikyuu_Movie_3__Sainou_to_Sense', 'title': 'Haikyuu!! Movie 3: Sainou to Sense'}, {'mal_id': 35321, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35321/Haikyuu__Tokushuu_Haru-kou_Volley_ni_Kaketa_Seishun', 'title': 'Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun'}], 'Side story': [{'mal_id': 35806, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35806/Haikyuu__vs_Akaten', 'title': 'Haikyuu!!: vs ""Akaten""'}]}","TOHO animation, Shueisha",Sentai Filmworks,Production I.G,"Comedy, Sports, Drama, School, Shounen","['#1: ""I&#039;m A Believer (アイム・ア・ビリーバー)"" by SPYAIR (eps 1-13)', '#2: ""FLY HIGH!!"" by BURNOUT SYNDROMES (eps 14-25)']","['#1: ""Climber (クライマー)"" by Galileo Galilei (eps 1-13)', '#2: ""Hatsunetsu (発熱)"" by tacica  (eps 14-25)']"
31758,Kizumonogatari III: Reiketsu-hen,,傷物語〈Ⅲ冷血篇〉,"Koyomi Vamp, Kizumonogatari Part 3",https://myanimelist.cdn-dena.com/images/anime/8/82911.jpg,Movie,Light novel,1,Finished Airing,FALSE,"Jan 6, 2017","{'from': '2017-01-06', 'to': '2017-01-06'}",1 hr. 23 min.,R - 17+ (violence & profanity),8.87,62314,23,649,129997,1541,,,,"{'Adaptation': [{'mal_id': 14893, 'type': 'manga', 'url': 'https://myanimelist.net/manga/14893/Monogatari_Series__First_Season', 'title': 'Monogatari Series: First Season'}], 'Sequel': [{'mal_id': 15689, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15689/Nekomonogatari__Kuro', 'title': 'Nekomonogatari: Kuro'}], 'Prequel': [{'mal_id': 31757, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31757/Kizumonogatari_II__Nekketsu-hen', 'title': 'Kizumonogatari II: Nekketsu-hen'}]}","Aniplex, Kodansha",,Shaft,"Action, Mystery, Supernatural, Vampire",[],"['""étoile et toi [édition le blanc]"" by Clémentine & Ainhoa']"
